File accession	File format	Output type	Experiment accession	Assay	Biosample organism	Experiment target	Size	Assembly
ENCFF993OWI	bam	alignments	ENCSR343RJH	ChIP-seq	Homo sapiens	CTCF-human	1223382587	GRCh38
ENCFF671CYT	bam	alignments	ENCSR343RJH	ChIP-seq	Homo sapiens	CTCF-human	1550139890	GRCh38
ENCFF774RUP	bam	alignments	ENCSR091GVJ	ChIP-seq	Homo sapiens	ATF1-human	4503725850	GRCh38
ENCFF892LAS	bam	alignments	ENCSR091GVJ	ChIP-seq	Homo sapiens	ATF1-human	5187543119	GRCh38
ENCFF635HIS	bam	alignments	ENCSR000EFV	ChIP-seq	Homo sapiens	MAX-human	277429956	GRCh38
ENCFF360QBV	bam	alignments	ENCSR000EFV	ChIP-seq	Homo sapiens	MAX-human	688282268	GRCh38
ENCFF969XIH	bam	alignments	ENCSR854ORP	ChIP-seq	Homo sapiens	ZNF350-human	9044929299	GRCh38
ENCFF871WHM	bam	alignments	ENCSR854ORP	ChIP-seq	Homo sapiens	ZNF350-human	9081925106	GRCh38
ENCFF477DKP	bam	alignments	ENCSR000EFY	ChIP-seq	Homo sapiens	ARID3A-human	388635127	GRCh38
ENCFF495MEU	bam	alignments	ENCSR000EFY	ChIP-seq	Homo sapiens	ARID3A-human	788890710	GRCh38
ENCFF292TPV	bam	alignments	ENCSR934JDG	ChIP-seq	Homo sapiens	CLOCK-human	3343468217	GRCh38
ENCFF564OQO	bam	alignments	ENCSR934JDG	ChIP-seq	Homo sapiens	CLOCK-human	4867229327	GRCh38
ENCFF783AQJ	bam	alignments	ENCSR000BQT	ChIP-seq	Homo sapiens	TCF3-human	307275176	GRCh38
ENCFF782IDR	bam	alignments	ENCSR000BQT	ChIP-seq	Homo sapiens	TCF3-human	604104553	GRCh38
ENCFF948DEA	bam	alignments	ENCSR605MGM	ChIP-seq	Homo sapiens	SCRT1-human	5621946424	GRCh38
ENCFF282CAW	bam	alignments	ENCSR605MGM	ChIP-seq	Homo sapiens	SCRT1-human	6753830148	GRCh38
ENCFF327QNZ	bam	alignments	ENCSR000DVA	ChIP-seq	Homo sapiens	CTCF-human	780347766	GRCh38
ENCFF696UMD	bam	alignments	ENCSR000DVA	ChIP-seq	Homo sapiens	CTCF-human	951481971	GRCh38
ENCFF523QZM	bam	alignments	ENCSR423RTK	ChIP-seq	Homo sapiens	GATA3-human	2737923457	GRCh38
ENCFF143HRA	bam	alignments	ENCSR423RTK	ChIP-seq	Homo sapiens	GATA3-human	6171626994	GRCh38
ENCFF406KPS	bam	alignments	ENCSR000BLL	ChIP-seq	Homo sapiens	ESR1-human	521550417	GRCh38
ENCFF414YAT	bam	alignments	ENCSR000BLL	ChIP-seq	Homo sapiens	ESR1-human	400147039	GRCh38
ENCFF592HXS	bam	alignments	ENCSR000EUZ	ChIP-seq	Homo sapiens	TRIM28-human	1358555541	GRCh38
ENCFF858WNV	bam	alignments	ENCSR000EUZ	ChIP-seq	Homo sapiens	TRIM28-human	1656514279	GRCh38
ENCFF031RTC	bam	alignments	ENCSR408ZEE	ChIP-seq	Homo sapiens	CTCF-human	3647195759	GRCh38
ENCFF393WLE	bam	alignments	ENCSR447ANW	ChIP-seq	Homo sapiens	CTCF-human	1506534759	GRCh38
ENCFF965ISU	bam	alignments	ENCSR000AUA	ChIP-seq	Homo sapiens	RNF2-human	262931761	GRCh38
ENCFF077YBD	bam	alignments	ENCSR628MQN	ChIP-seq	Homo sapiens	JUN-human	1190409620	GRCh38
ENCFF760NVC	bam	alignments	ENCSR628MQN	ChIP-seq	Homo sapiens	JUN-human	1118324782	GRCh38
ENCFF064QRN	bam	alignments	ENCSR628MQN	ChIP-seq	Homo sapiens	JUN-human	737397883	GRCh38
ENCFF585ZIJ	bam	alignments	ENCSR189YYK	ChIP-seq	Homo sapiens	ZBTB40-human	2764973764	GRCh38
ENCFF241ICI	bam	alignments	ENCSR189YYK	ChIP-seq	Homo sapiens	ZBTB40-human	5311210430	GRCh38
ENCFF288EDV	bam	alignments	ENCSR318LVG	ChIP-seq	Homo sapiens	ZBTB40-human	5394327450	GRCh38
ENCFF673NIW	bam	alignments	ENCSR318LVG	ChIP-seq	Homo sapiens	ZBTB40-human	6341254618	GRCh38
ENCFF138ZXJ	bam	alignments	ENCSR061DGF	ChIP-seq	Homo sapiens	NANOG-human	1011369519	GRCh38
ENCFF452BSY	bam	alignments	ENCSR061DGF	ChIP-seq	Homo sapiens	NANOG-human	1389014998	GRCh38
ENCFF505ODB	bam	alignments	ENCSR401KRN	ChIP-seq	Homo sapiens	CTCF-human	1942757350	GRCh38
ENCFF393ULV	bam	alignments	ENCSR000DLN	ChIP-seq	Homo sapiens	MYC-human	271188402	GRCh38
ENCFF736JCX	bam	alignments	ENCSR000DLN	ChIP-seq	Homo sapiens	MYC-human	270679105	GRCh38
ENCFF232NIJ	bam	alignments	ENCSR000BSU	ChIP-seq	Homo sapiens	JUND-human	811797048	GRCh38
ENCFF821VJR	bam	alignments	ENCSR000BSU	ChIP-seq	Homo sapiens	JUND-human	702573910	GRCh38
ENCFF125WGU	bam	alignments	ENCSR516VQK	ChIP-seq	Homo sapiens	ZNF174-human	7416468777	GRCh38
ENCFF881MAH	bam	alignments	ENCSR516VQK	ChIP-seq	Homo sapiens	ZNF174-human	8760651580	GRCh38
ENCFF677BBS	bam	alignments	ENCSR000FCB	ChIP-seq	Homo sapiens	MITF-human	1241088305	GRCh38
ENCFF983RUX	bam	alignments	ENCSR000FCB	ChIP-seq	Homo sapiens	MITF-human	1153392054	GRCh38
ENCFF066JMV	bam	alignments	ENCSR710WLO	ChIP-seq	Homo sapiens	MGA-human	3995880451	GRCh38
ENCFF330XAC	bam	alignments	ENCSR710WLO	ChIP-seq	Homo sapiens	MGA-human	8299455783	GRCh38
ENCFF271HNN	bam	alignments	ENCSR699YFX	ChIP-seq	Homo sapiens	CLOCK-human	1745608391	GRCh38
ENCFF644FOH	bam	alignments	ENCSR699YFX	ChIP-seq	Homo sapiens	CLOCK-human	6777688375	GRCh38
ENCFF187XIG	bam	alignments	ENCSR244ZAO	ChIP-seq	Homo sapiens	EP300-human	4919182361	GRCh38
ENCFF575ROR	bam	alignments	ENCSR471EKW	ChIP-seq	Homo sapiens	NR3C1-human	664640483	GRCh38
ENCFF792BBU	bam	alignments	ENCSR471EKW	ChIP-seq	Homo sapiens	NR3C1-human	752014886	GRCh38
ENCFF235RZJ	bam	alignments	ENCSR471EKW	ChIP-seq	Homo sapiens	NR3C1-human	776777120	GRCh38
ENCFF149ZFH	bam	alignments	ENCSR192PBJ	ChIP-seq	Homo sapiens	JUN-human	1024356154	GRCh38
ENCFF259LMS	bam	alignments	ENCSR192PBJ	ChIP-seq	Homo sapiens	JUN-human	835978309	GRCh38
ENCFF018RZD	bam	alignments	ENCSR192PBJ	ChIP-seq	Homo sapiens	JUN-human	872121006	GRCh38
ENCFF346SPJ	bam	alignments	ENCSR251OVJ	ChIP-seq	Homo sapiens	SMAD5-human	870473063	GRCh38
ENCFF386SPJ	bam	alignments	ENCSR251OVJ	ChIP-seq	Homo sapiens	SMAD5-human	1463075215	GRCh38
ENCFF621EFB	bam	alignments	ENCSR716SJK	ChIP-seq	Homo sapiens	JUN-human	722513404	GRCh38
ENCFF990EAK	bam	alignments	ENCSR716SJK	ChIP-seq	Homo sapiens	JUN-human	863702786	GRCh38
ENCFF081VQD	bam	alignments	ENCSR716SJK	ChIP-seq	Homo sapiens	JUN-human	1046553637	GRCh38
ENCFF722SOU	bam	alignments	ENCSR857RJQ	ChIP-seq	Homo sapiens	CTCF-human	1872158224	GRCh38
ENCFF305RKU	bam	alignments	ENCSR604CKQ	ChIP-seq	Homo sapiens	JUN-human	927587272	GRCh38
ENCFF050XGK	bam	alignments	ENCSR604CKQ	ChIP-seq	Homo sapiens	JUN-human	783842985	GRCh38
ENCFF011SNQ	bam	alignments	ENCSR604CKQ	ChIP-seq	Homo sapiens	JUN-human	604731111	GRCh38
ENCFF955ONR	bam	alignments	ENCSR857QEA	ChIP-seq	Homo sapiens	NR3C1-human	844181113	GRCh38
ENCFF755DFD	bam	alignments	ENCSR857QEA	ChIP-seq	Homo sapiens	NR3C1-human	727406777	GRCh38
ENCFF880BMZ	bam	alignments	ENCSR857QEA	ChIP-seq	Homo sapiens	NR3C1-human	757168086	GRCh38
ENCFF149WGG	bam	alignments	ENCSR742IDN	ChIP-seq	Homo sapiens	NR2C1-human	3003618186	GRCh38
ENCFF315DCZ	bam	alignments	ENCSR742IDN	ChIP-seq	Homo sapiens	NR2C1-human	4712714583	GRCh38
ENCFF591PEY	bam	alignments	ENCSR580XUK	ChIP-seq	Homo sapiens	EP300-human	3380982404	GRCh38
ENCFF430JGU	bam	alignments	ENCSR849DFF	ChIP-seq	Homo sapiens	PBX2-human	864613783	GRCh38
ENCFF347VYQ	bam	alignments	ENCSR849DFF	ChIP-seq	Homo sapiens	PBX2-human	879995232	GRCh38
ENCFF403OML	bam	alignments	ENCSR000DYQ	ChIP-seq	Homo sapiens	ESRRA-human	773441176	GRCh38
ENCFF361YDK	bam	alignments	ENCSR000DYQ	ChIP-seq	Homo sapiens	ESRRA-human	863122819	GRCh38
ENCFF827XZB	bam	alignments	ENCSR353DFU	ChIP-seq	Homo sapiens	CTCF-human	3355818484	GRCh38
ENCFF997ZMP	bam	alignments	ENCSR762PCG	ChIP-seq	Homo sapiens	CTCF-human	2173305434	GRCh38
ENCFF050BCA	bam	alignments	ENCSR718SDR	ChIP-seq	Homo sapiens	CTCF-human	1514495624	GRCh38
ENCFF989MGN	bam	alignments	ENCSR109ODF	ChIP-seq	Homo sapiens	HES1-human	6595650339	GRCh38
ENCFF967SQJ	bam	alignments	ENCSR109ODF	ChIP-seq	Homo sapiens	HES1-human	6611625912	GRCh38
ENCFF933WJH	bam	alignments	ENCSR928LDG	ChIP-seq	Homo sapiens	EP300-human	6044955728	GRCh38
ENCFF138PZX	bam	alignments	ENCSR343IFJ	ChIP-seq	Homo sapiens	CC2D1A-human	3684165028	GRCh38
ENCFF039QUZ	bam	alignments	ENCSR343IFJ	ChIP-seq	Homo sapiens	CC2D1A-human	4305189649	GRCh38
ENCFF126FTH	bam	alignments	ENCSR176EXN	ChIP-seq	Homo sapiens	JUN-human	3199254662	GRCh38
ENCFF008AZP	bam	alignments	ENCSR176EXN	ChIP-seq	Homo sapiens	JUN-human	5897168162	GRCh38
ENCFF638KFU	bam	alignments	ENCSR315NNL	ChIP-seq	Homo sapiens	CHAMP1-human	3551050507	GRCh38
ENCFF411GKL	bam	alignments	ENCSR315NNL	ChIP-seq	Homo sapiens	CHAMP1-human	6173189255	GRCh38
ENCFF262MCV	bam	alignments	ENCSR549TXG	ChIP-seq	Homo sapiens	CTCF-human	1747993223	GRCh38
ENCFF931LRP	bam	alignments	ENCSR864KNH	ChIP-seq	Homo sapiens	YBX1-human	6153425914	GRCh38
ENCFF864YTK	bam	alignments	ENCSR864KNH	ChIP-seq	Homo sapiens	YBX1-human	6490962357	GRCh38
ENCFF243OVT	bam	alignments	ENCSR924TVL	ChIP-seq	Homo sapiens	RFX5-human	5268996482	GRCh38
ENCFF689GLS	bam	alignments	ENCSR924TVL	ChIP-seq	Homo sapiens	RFX5-human	6624752927	GRCh38
ENCFF545GUP	bam	alignments	ENCSR000DTL	ChIP-seq	Homo sapiens	CTCF-human	545878098	GRCh38
ENCFF425AZR	bam	alignments	ENCSR000DTL	ChIP-seq	Homo sapiens	CTCF-human	1094214316	GRCh38
ENCFF283SLJ	bam	alignments	ENCSR189TRZ	ChIP-seq	Homo sapiens	TCF12-human	4237264705	GRCh38
ENCFF532BVM	bam	alignments	ENCSR189TRZ	ChIP-seq	Homo sapiens	TCF12-human	4877994385	GRCh38
ENCFF503HYC	bam	alignments	ENCSR000BRF	ChIP-seq	Homo sapiens	JUND-human	748536102	GRCh38
ENCFF599KFZ	bam	alignments	ENCSR000BRF	ChIP-seq	Homo sapiens	JUND-human	496412119	GRCh38
ENCFF316LIP	bam	alignments	ENCSR768LIO	ChIP-seq	Homo sapiens	OVOL3-human	3519694094	GRCh38
ENCFF658DQE	bam	alignments	ENCSR768LIO	ChIP-seq	Homo sapiens	OVOL3-human	5302915706	GRCh38
ENCFF837ZOY	bam	alignments	ENCSR968GIB	ChIP-seq	Homo sapiens	RFX1-human	4276094016	GRCh38
ENCFF183MSQ	bam	alignments	ENCSR968GIB	ChIP-seq	Homo sapiens	RFX1-human	4749755609	GRCh38
ENCFF017ICG	bam	alignments	ENCSR000EIB	ChIP-seq	Homo sapiens	JUND-human	738979337	GRCh38
ENCFF655YHQ	bam	alignments	ENCSR000EIB	ChIP-seq	Homo sapiens	JUND-human	779458256	GRCh38
ENCFF527JNQ	bam	alignments	ENCSR000MMZ	ChIP-seq	Homo sapiens	EP300-human	5127145120	GRCh38
ENCFF282LOM	bam	alignments	ENCSR000EVD	ChIP-seq	Homo sapiens	ZNF263-human	660130466	GRCh38
ENCFF554BHA	bam	alignments	ENCSR000EVD	ChIP-seq	Homo sapiens	ZNF263-human	667470387	GRCh38
ENCFF953FZD	bam	alignments	ENCSR000EDV	ChIP-seq	Homo sapiens	EP300-human	605880899	GRCh38
ENCFF352YDX	bam	alignments	ENCSR000EDV	ChIP-seq	Homo sapiens	EP300-human	778153833	GRCh38
ENCFF555PKQ	bam	alignments	ENCSR527TPP	ChIP-seq	Homo sapiens	CTCF-human	4854473375	GRCh38
ENCFF509AXN	bam	alignments	ENCSR120MPG	ChIP-seq	Homo sapiens	PRDM10-human	4826283217	GRCh38
ENCFF983MYK	bam	alignments	ENCSR120MPG	ChIP-seq	Homo sapiens	PRDM10-human	5206593686	GRCh38
ENCFF904CPI	bam	alignments	ENCSR000BRW	ChIP-seq	Homo sapiens	TRIM28-human	395471962	GRCh38
ENCFF397ZVS	bam	alignments	ENCSR000BRW	ChIP-seq	Homo sapiens	TRIM28-human	1142970133	GRCh38
ENCFF206YYH	bam	alignments	ENCSR000BRW	ChIP-seq	Homo sapiens	TRIM28-human	789991107	GRCh38
ENCFF793KZB	bam	alignments	ENCSR000BRW	ChIP-seq	Homo sapiens	TRIM28-human	1142970137	GRCh38
ENCFF190FDQ	bam	alignments	ENCSR000BPM	ChIP-seq	Homo sapiens	YY1-human	824269561	GRCh38
ENCFF576DWG	bam	alignments	ENCSR000BPM	ChIP-seq	Homo sapiens	YY1-human	990733132	GRCh38
ENCFF145QDZ	bam	alignments	ENCSR000DZV	ChIP-seq	Homo sapiens	STAT3-human	568780266	GRCh38
ENCFF453OOT	bam	alignments	ENCSR000DZV	ChIP-seq	Homo sapiens	STAT3-human	614922183	GRCh38
ENCFF105HJB	bam	alignments	ENCSR232OFD	ChIP-seq	Homo sapiens	CTCF-human	3615705764	GRCh38
ENCFF902IUF	bam	alignments	ENCSR000BLO	ChIP-seq	Homo sapiens	GABPA-human	303854787	GRCh38
ENCFF603XOJ	bam	alignments	ENCSR000BLO	ChIP-seq	Homo sapiens	GABPA-human	233791591	GRCh38
ENCFF548YYR	bam	alignments	ENCSR780BBJ	ChIP-seq	Homo sapiens	ZZZ3-human	3283055132	GRCh38
ENCFF566EXS	bam	alignments	ENCSR780BBJ	ChIP-seq	Homo sapiens	ZZZ3-human	4316611671	GRCh38
ENCFF879NVM	bam	alignments	ENCSR793HVL	ChIP-seq	Homo sapiens	E2F8-human	2302532918	GRCh38
ENCFF009QHM	bam	alignments	ENCSR793HVL	ChIP-seq	Homo sapiens	E2F8-human	2987126373	GRCh38
ENCFF202JNR	bam	alignments	ENCSR079YAP	ChIP-seq	Homo sapiens	CTCF-human	2095283850	GRCh38
ENCFF361FRE	bam	alignments	ENCSR000BJW	ChIP-seq	Homo sapiens	RXRA-human	218191852	GRCh38
ENCFF816OHX	bam	alignments	ENCSR000BJW	ChIP-seq	Homo sapiens	RXRA-human	557367354	GRCh38
ENCFF150DAE	bam	alignments	ENCSR480LIS	ChIP-seq	Homo sapiens	ATF3-human	729995498	GRCh38
ENCFF360DAO	bam	alignments	ENCSR480LIS	ChIP-seq	Homo sapiens	ATF3-human	1289553420	GRCh38
ENCFF260PNL	bam	alignments	ENCSR934NHU	ChIP-seq	Homo sapiens	MXI1-human	3604425742	GRCh38
ENCFF095KVR	bam	alignments	ENCSR934NHU	ChIP-seq	Homo sapiens	MXI1-human	4469935422	GRCh38
ENCFF702FFH	bam	alignments	ENCSR898XMH	ChIP-seq	Homo sapiens	ZFP91-human	4212057344	GRCh38
ENCFF971SDE	bam	alignments	ENCSR898XMH	ChIP-seq	Homo sapiens	ZFP91-human	4551870416	GRCh38
ENCFF225IQS	bam	alignments	ENCSR822CCM	ChIP-seq	Homo sapiens	ARID1B-human	5739735356	GRCh38
ENCFF431WVX	bam	alignments	ENCSR822CCM	ChIP-seq	Homo sapiens	ARID1B-human	8309162279	GRCh38
ENCFF317PBJ	bam	alignments	ENCSR718SDE	ChIP-seq	Homo sapiens	RLF-human	4308941769	GRCh38
ENCFF852XUO	bam	alignments	ENCSR718SDE	ChIP-seq	Homo sapiens	RLF-human	3717188272	GRCh38
ENCFF826IAN	bam	alignments	ENCSR011CKE	ChIP-seq	Homo sapiens	ZNF2-human	5285340328	GRCh38
ENCFF033WZV	bam	alignments	ENCSR011CKE	ChIP-seq	Homo sapiens	ZNF2-human	5774801989	GRCh38
ENCFF668TQC	bam	alignments	ENCSR799TJD	ChIP-seq	Homo sapiens	CTCF-human	1700479608	GRCh38
ENCFF261PTK	bam	alignments	ENCSR000BRN	ChIP-seq	Homo sapiens	NFIC-human	675205759	GRCh38
ENCFF838XZA	bam	alignments	ENCSR000BRN	ChIP-seq	Homo sapiens	NFIC-human	808765999	GRCh38
ENCFF904GDU	bam	alignments	ENCSR211GNP	ChIP-seq	Homo sapiens	ZSCAN4-human	4174781595	GRCh38
ENCFF926QFI	bam	alignments	ENCSR211GNP	ChIP-seq	Homo sapiens	ZSCAN4-human	3805870847	GRCh38
ENCFF699XZD	bam	alignments	ENCSR590KEQ	ChIP-seq	Homo sapiens	ARNT-human	2431108563	GRCh38
ENCFF426PKA	bam	alignments	ENCSR590KEQ	ChIP-seq	Homo sapiens	ARNT-human	4987203204	GRCh38
ENCFF034KOM	bam	alignments	ENCSR950NAZ	ChIP-seq	Homo sapiens	LCORL-human	5280944573	GRCh38
ENCFF738SPX	bam	alignments	ENCSR950NAZ	ChIP-seq	Homo sapiens	LCORL-human	5723889400	GRCh38
ENCFF471WJE	bam	alignments	ENCSR000ECF	ChIP-seq	Homo sapiens	RFX5-human	718258212	GRCh38
ENCFF259GVS	bam	alignments	ENCSR000ECF	ChIP-seq	Homo sapiens	RFX5-human	1089041359	GRCh38
ENCFF152LFC	bam	alignments	ENCSR000DQI	ChIP-seq	Homo sapiens	CTCF-human	357042466	GRCh38
ENCFF971SCT	bam	alignments	ENCSR000DQI	ChIP-seq	Homo sapiens	CTCF-human	472570860	GRCh38
ENCFF548STV	bam	alignments	ENCSR414TYY	ChIP-seq	Homo sapiens	RUNX1-human	3464471563	GRCh38
ENCFF350NUJ	bam	alignments	ENCSR414TYY	ChIP-seq	Homo sapiens	RUNX1-human	4712081683	GRCh38
ENCFF874XSI	bam	alignments	ENCSR000DVH	ChIP-seq	Homo sapiens	CTCF-human	239292813	GRCh38
ENCFF464SZY	bam	alignments	ENCSR000DVH	ChIP-seq	Homo sapiens	CTCF-human	260220547	GRCh38
ENCFF117DPL	bam	alignments	ENCSR768VNZ	ChIP-seq	Homo sapiens	ZSCAN30-human	3354302548	GRCh38
ENCFF591UPT	bam	alignments	ENCSR768VNZ	ChIP-seq	Homo sapiens	ZSCAN30-human	3246067791	GRCh38
ENCFF521MLQ	bam	alignments	ENCSR030TJP	ChIP-seq	Homo sapiens	DACH1-human	3984373690	GRCh38
ENCFF804JSK	bam	alignments	ENCSR030TJP	ChIP-seq	Homo sapiens	DACH1-human	4783866131	GRCh38
ENCFF254LLT	bam	alignments	ENCSR792IYC	ChIP-seq	Homo sapiens	BCLAF1-human	3890414007	GRCh38
ENCFF615VMZ	bam	alignments	ENCSR792IYC	ChIP-seq	Homo sapiens	BCLAF1-human	4002336687	GRCh38
ENCFF431IVA	bam	alignments	ENCSR024CNP	ChIP-seq	Homo sapiens	EGR1-human	3827460992	GRCh38
ENCFF528YNP	bam	alignments	ENCSR024CNP	ChIP-seq	Homo sapiens	EGR1-human	5434843391	GRCh38
ENCFF044TAL	bam	alignments	ENCSR000BKU	ChIP-seq	Homo sapiens	YY1-human	169814671	GRCh38
ENCFF651HPM	bam	alignments	ENCSR000BKU	ChIP-seq	Homo sapiens	YY1-human	270423140	GRCh38
ENCFF738RYL	bam	alignments	ENCSR555PBN	ChIP-seq	Homo sapiens	MAFK-human	3858906016	GRCh38
ENCFF250EIC	bam	alignments	ENCSR555PBN	ChIP-seq	Homo sapiens	MAFK-human	4380599924	GRCh38
ENCFF048YPV	bam	alignments	ENCSR833FWC	ChIP-seq	Homo sapiens	CTCF-human	2538607746	GRCh38
ENCFF412AMR	bam	alignments	ENCSR670FDA	ChIP-seq	Homo sapiens	NFATC3-human	4316226121	GRCh38
ENCFF279QAV	bam	alignments	ENCSR670FDA	ChIP-seq	Homo sapiens	NFATC3-human	3963029991	GRCh38
ENCFF104WBB	bam	alignments	ENCSR283ZNI	ChIP-seq	Homo sapiens	ZBTB8A-human	4387821908	GRCh38
ENCFF621SSO	bam	alignments	ENCSR283ZNI	ChIP-seq	Homo sapiens	ZBTB8A-human	5509266996	GRCh38
ENCFF002PNZ	bam	alignments	ENCSR416QLJ	ChIP-seq	Homo sapiens	CEBPB-human	5606367215	GRCh38
ENCFF346SNT	bam	alignments	ENCSR416QLJ	ChIP-seq	Homo sapiens	CEBPB-human	5724769452	GRCh38
ENCFF489YJG	bam	alignments	ENCSR000EGT	ChIP-seq	Homo sapiens	IRF1-human	295652858	GRCh38
ENCFF728WOA	bam	alignments	ENCSR000EGT	ChIP-seq	Homo sapiens	IRF1-human	456102128	GRCh38
ENCFF831ANK	bam	alignments	ENCSR828NCB	ChIP-seq	Homo sapiens	GATAD2B-human	3039290727	GRCh38
ENCFF159BQG	bam	alignments	ENCSR828NCB	ChIP-seq	Homo sapiens	GATAD2B-human	2591621597	GRCh38
ENCFF222UZK	bam	alignments	ENCSR000BRR	ChIP-seq	Homo sapiens	STAT5A-human	1296042131	GRCh38
ENCFF526DBU	bam	alignments	ENCSR000BRR	ChIP-seq	Homo sapiens	STAT5A-human	1470060274	GRCh38
ENCFF624OOR	bam	alignments	ENCSR687APM	ChIP-seq	Homo sapiens	CTCF-human	3564890492	GRCh38
ENCFF199VCV	bam	alignments	ENCSR465XQW	ChIP-seq	Homo sapiens	ZNF217-human	3935542454	GRCh38
ENCFF759ASI	bam	alignments	ENCSR465XQW	ChIP-seq	Homo sapiens	ZNF217-human	4825758879	GRCh38
ENCFF144HGJ	bam	alignments	ENCSR985MYI	ChIP-seq	Homo sapiens	ZNF114-human	4676595021	GRCh38
ENCFF834KLZ	bam	alignments	ENCSR985MYI	ChIP-seq	Homo sapiens	ZNF114-human	4942866493	GRCh38
ENCFF023WDO	bam	alignments	ENCSR846JKO	ChIP-seq	Homo sapiens	CTCF-human	1791678925	GRCh38
ENCFF045EGT	bam	alignments	ENCSR331OGX	ChIP-seq	Homo sapiens	CTCF-human	3108362776	GRCh38
ENCFF016KRJ	bam	alignments	ENCSR948VFL	ChIP-seq	Homo sapiens	IKZF1-human	4724238592	GRCh38
ENCFF880SVB	bam	alignments	ENCSR948VFL	ChIP-seq	Homo sapiens	IKZF1-human	5121163613	GRCh38
ENCFF345FES	bam	alignments	ENCSR976TBC	ChIP-seq	Homo sapiens	IRF5-human	4004230712	GRCh38
ENCFF988CYS	bam	alignments	ENCSR976TBC	ChIP-seq	Homo sapiens	IRF5-human	3761228099	GRCh38
ENCFF157TFW	bam	alignments	ENCSR555DCD	ChIP-seq	Homo sapiens	CTCF-human	1813066620	GRCh38
ENCFF939YGI	bam	alignments	ENCSR618HNF	ChIP-seq	Homo sapiens	TRIM28-human	1258020146	GRCh38
ENCFF358OUL	bam	alignments	ENCSR618HNF	ChIP-seq	Homo sapiens	TRIM28-human	661482534	GRCh38
ENCFF369YVA	bam	alignments	ENCSR730TBC	ChIP-seq	Homo sapiens	MNT-human	4840675299	GRCh38
ENCFF761YGL	bam	alignments	ENCSR730TBC	ChIP-seq	Homo sapiens	MNT-human	5278209109	GRCh38
ENCFF112UBX	bam	alignments	ENCSR725VFL	ChIP-seq	Homo sapiens	TCF12-human	2620812375	GRCh38
ENCFF116EPL	bam	alignments	ENCSR725VFL	ChIP-seq	Homo sapiens	TCF12-human	3444103327	GRCh38
ENCFF028TNY	bam	alignments	ENCSR841NDX	ChIP-seq	Homo sapiens	ELF1-human	4492061205	GRCh38
ENCFF444PPF	bam	alignments	ENCSR841NDX	ChIP-seq	Homo sapiens	ELF1-human	4855928085	GRCh38
ENCFF558FDX	bam	alignments	ENCSR684PGO	ChIP-seq	Homo sapiens	CTCF-human	3273972853	GRCh38
ENCFF768DLZ	bam	alignments	ENCSR494UQJ	ChIP-seq	Homo sapiens	NR3C1-human	3571417175	GRCh38
ENCFF887EIG	bam	alignments	ENCSR494UQJ	ChIP-seq	Homo sapiens	NR3C1-human	4262652048	GRCh38
ENCFF122LWT	bam	alignments	ENCSR173ZVL	ChIP-seq	Homo sapiens	ZNF592-human	3546990955	GRCh38
ENCFF676MWP	bam	alignments	ENCSR173ZVL	ChIP-seq	Homo sapiens	ZNF592-human	3727814272	GRCh38
ENCFF166AVE	bam	alignments	ENCSR225YGX	ChIP-seq	Homo sapiens	CTCF-human	2488358426	GRCh38
ENCFF423DKK	bam	alignments	ENCSR225YGX	ChIP-seq	Homo sapiens	CTCF-human	2395311601	GRCh38
ENCFF511AWC	bam	alignments	ENCSR125DNC	ChIP-seq	Homo sapiens	ZNF394-human	4542334165	GRCh38
ENCFF006YQA	bam	alignments	ENCSR125DNC	ChIP-seq	Homo sapiens	ZNF394-human	5172103368	GRCh38
ENCFF904MWX	bam	alignments	ENCSR673SGK	ChIP-seq	Homo sapiens	BCL6B-human	4412910523	GRCh38
ENCFF313PRG	bam	alignments	ENCSR673SGK	ChIP-seq	Homo sapiens	BCL6B-human	5077423885	GRCh38
ENCFF647KJA	bam	alignments	ENCSR000DUX	ChIP-seq	Homo sapiens	CTCF-human	997744642	GRCh38
ENCFF288FQY	bam	alignments	ENCSR000DUX	ChIP-seq	Homo sapiens	CTCF-human	880352057	GRCh38
ENCFF059AYM	bam	alignments	ENCSR796ITY	ChIP-seq	Homo sapiens	NFIC-human	6049847380	GRCh38
ENCFF272DYC	bam	alignments	ENCSR796ITY	ChIP-seq	Homo sapiens	NFIC-human	6570215360	GRCh38
ENCFF767FRB	bam	alignments	ENCSR512NLO	ChIP-seq	Homo sapiens	MNT-human	3312163555	GRCh38
ENCFF911BGV	bam	alignments	ENCSR512NLO	ChIP-seq	Homo sapiens	MNT-human	3969987169	GRCh38
ENCFF018VMV	bam	alignments	ENCSR000DTW	ChIP-seq	Homo sapiens	CTCF-human	259571090	GRCh38
ENCFF594YMC	bam	alignments	ENCSR000DTW	ChIP-seq	Homo sapiens	CTCF-human	495193914	GRCh38
ENCFF886GDS	bam	alignments	ENCSR000DOZ	ChIP-seq	Homo sapiens	STAT3-human	272007123	GRCh38
ENCFF724XQV	bam	alignments	ENCSR000DOZ	ChIP-seq	Homo sapiens	STAT3-human	467106189	GRCh38
ENCFF533OJM	bam	alignments	ENCSR803GYT	ChIP-seq	Homo sapiens	HIC1-human	5525781068	GRCh38
ENCFF794NBJ	bam	alignments	ENCSR803GYT	ChIP-seq	Homo sapiens	HIC1-human	6472250110	GRCh38
